KINVENT Physio 2.19.1,Devices: ,P126936 (FW 3.016) (250 Hz),S120647 (FW 3.012) (125 Hz),P126695 (FW 3.016) (250 Hz)
Repetition:,1
Number of Reps,Duration (sec),Pace (reps/min)
10,13.792,43.504
Body Weight (kg),51.40
Number of Reps,Duration (sec),Pace (reps/min)
10,13.792,43.504
,Left,Right
Average Distribution,49.058,50.942
Distribution/Phase,Avg Left,Avg Right
Concentric,48.788,51.212
Eccentric,47.380,52.620
Max Force Per rep (kg),1,2,3,4,5,6,7,8,9,10,Average
,85.890,80.374,84.869,82.352,83.537,84.583,80.024,81.021,85.163,80.767,82.858
Max Amplitude Per rep (°),1,2,3,4,5,6,7,8,9,10,Average
,58.559,66.419,64.255,63.893,64.104,69.162,65.855,64.082,66.443,65.436,64.821
Avg Power/Phase (W),Concentric,Eccentric
,268.129,-251.309

Baseline Quaternion
x,-0.3494679303377571
y,-0.7489415994608136
z,0.5146029951351805
w,0.2283471122226513

,K-Plate Left,,,,,K-Plate Right,,,,,K-Move,,,
Time (sec),CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4
0,7.168449878692627,8.223600387573242,5.029950141906738,4.383800029754639,,10.203599929809570,7.018899917602539,3.644449949264526,5.750899791717529,,-0.322998046875000,-0.720947265625000,0.562011718750000,0.244750976562500,
0.008,7.167049884796143,8.239500045776367,5.035049915313721,4.378200054168701,,10.185299873352051,7.031300067901611,3.644049882888794,5.707499980926514,,-0.322978585589759,-0.720971946137434,0.562030958350279,0.244820392478602,
0.016,7.189249992370605,8.245699882507324,5.056650161743164,4.351699829101563,,10.167799949645996,7.008299827575684,3.659149885177612,5.744599819183350,,-0.322915904397028,-0.720968275727756,0.562028097096273,0.244941219987765,
0.024,7.202950000762939,8.257599830627441,5.034049987792969,4.405600070953369,,10.194700241088867,7.023499965667725,3.630850076675415,5.718699932098389,,-0.322884562539500,-0.720966437186498,0.562026663868377,0.245001632142448,
0.032,7.169250011444092,8.206399917602539,5.037449836730957,4.374700069427490,,10.150600433349609,7.031499862670898,3.650049924850464,5.749899864196777,,-0.322917397362152,-0.720941090434375,0.562000176960971,0.245064426880076,
0.03989999997615814,7.138649940490723,8.204999923706055,4.987150192260742,4.378300189971924,,10.156299591064453,7.016099929809570,3.661649942398071,5.762800216674805,,-0.323006876469042,-0.720905936881303,0.561966045285425,0.245154406526437,
0.04789999997615814,7.108650207519531,8.203800201416016,5.053750038146973,4.396999835968018,,10.185700416564941,7.005199909210205,3.653150081634521,5.749499797821045,,-0.323094006389372,-0.720896062995160,0.561927830324692,0.245212084758535,
0.05589999997615814,7.138150215148926,8.199600219726563,5.010149955749512,4.371300220489502,,10.199000358581543,7.012100219726563,3.684050083160400,5.824100017547607,,-0.323158533383344,-0.720873332424967,0.561872864115663,0.245275770403432,
0.06389999997615814,7.133049964904785,8.184100151062012,5.050250053405762,4.376699924468994,,10.181400299072266,7.048299789428711,3.677850008010864,5.773700237274170,,-0.323223059701885,-0.720850596748042,0.561817893121707,0.245339455853409,
0.07189999997615815,7.122449874877930,8.150199890136719,5.029150009155273,4.364699840545654,,10.219200134277344,7.034599781036377,3.658050060272217,5.815999984741211,,-0.323281258247304,-0.720844266949997,0.561782441406247,0.245398338295721,
