KINVENT Physio 2.19.1,Devices: ,P126936 (FW 3.016) (250 Hz),P126695 (FW 3.016) (250 Hz)
Eyes Condition: ,Closed
Side: ,Left
Repetition:,1
Longitudinal Mean Cop Position (mm),-33.969
Lateral Mean Cop Position (mm),-4.404
Longitudinal Standard Deviation (mm),10.232
Lateral Standard Deviation (mm),4.956
Ellipse Surface (mm²),800.532
Total Displacement (mm),1795.871
Total Displacement AP (mm),1488.478
Total Displacement ML (mm),730.195
Mean Velocity (mm/s),59.553
Mean Velocity AP (mm/s),49.359
Mean Velocity ML (mm/s),24.214
Longitudinal Amplitude (mm/s),45.723
Lateral Amplitude (mm/s),26.596
Amplitude Ratio,0.582
Phase Plane AP (mm),55.020
Phase Plane ML (mm),25.698
Max Distance AP (mm),57.130
Max Distance ML (mm),21.252
,Heel,Tip
Weight Distribution (%),61.6,38.4

,K-Plate Left,,,,,K-Plate Left,
Time (sec),CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,AP COP (y),ML COP (x)
0.6518999999761581,15.773447391378223,12.068821445985609,7.074750412975338,8.853770923831359,,0.6152,0.4547,
0.6558999999761581,15.763607466382245,12.066005424837439,7.060036009857059,8.838496017419745,,0.6155,0.4548,
0.6598999999761581,15.758852948460603,12.065974926504349,7.046322898167597,8.823840768601819,,0.6158,0.4548,
0.6638999999761581,15.759444605939965,12.069192935700002,7.033734907510453,8.810838899310644,,0.6162,0.4548,
0.6678999999761581,15.766670174801016,12.075459091118539,7.022000999500776,8.799991669729319,,0.6166,0.4548,
0.6718999999761581,15.783785823868598,12.084793137729019,7.011830602381266,8.791706702753700,,0.6170,0.4547,
0.6758999999761581,15.813654647229841,12.098734665250678,7.002074427509390,8.784932251048012,,0.6175,0.4546,
0.6798999999761581,15.853937166684108,12.118415437864350,6.990667027257911,8.779132887852569,,0.6181,0.4544,
0.6838999999761581,15.900435973408818,12.143688836334334,6.977657601259967,8.774892969815147,,0.6188,0.4542,
0.6878999999761581,15.950541811935837,12.173013645774370,6.965749992229741,8.773383944639768,,0.6195,0.4540,
0.6918999999761581,16.001759266904589,12.203561139711484,6.956729396838890,8.775435578785430,,0.6202,0.4538,
0.6958999999761581,16.054045148127152,12.234347660012622,6.949995113519313,8.779276348474880,,0.6208,0.4536,
0.6998999999761581,16.109105488505211,12.266701851694966,6.944682985286013,8.782697174596432,,0.6214,0.4535,
0.7038999999761582,16.165914647511983,12.301308117733381,6.939456009801724,8.785744524278314,,0.6221,0.4533,
0.7078999999761582,16.222501031655117,12.337823727002650,6.933005389972269,8.788657478601191,,0.6228,0.4532,
0.7118999999761582,16.280306012977711,12.377008861368633,6.927201595968374,8.791181636004586,,0.6235,0.4530,
0.7158999999761582,16.341907435071128,12.420112643538683,6.925898525791144,8.794313355938815,,0.6241,0.4530,
0.72,16.405805671763318,12.465483141679634,6.929137519963463,8.799855030770861,,0.6248,0.4529,
0.724,16.468310936317806,12.510023858730300,6.933971983768411,8.807747385522230,,0.6253,0.4529,
0.728,16.528363302443992,12.552252423264335,6.938729901239336,8.815902644734404,,0.6258,0.4528,
0.732,16.586439350064715,12.590787852966390,6.943703267508178,8.821983332267500,,0.6264,0.4528,
0.736,16.641375281626278,12.625597336695382,6.948190107090866,8.824323502852653,,0.6269,0.4527,
0.74,16.690990309392518,12.659176692440443,6.949670362514629,8.822873520279551,,0.6274,0.4527,
0.744,16.734469900750383,12.691805292720968,6.947865472875669,8.819229296390109,,0.6280,0.4527,
0.748,16.772416763549060,12.721867464287973,6.943867235957796,8.814633043778091,,0.6285,0.4527,
0.752,16.805302353901823,12.748605820760147,6.938667536206541,8.809219632192972,,0.6290,0.4527,
0.756,16.833273570595530,12.772220699821652,6.933475474068424,8.803384084409970,,0.6295,0.4527,
0.7598999999761581,16.857136729531391,12.794813941143410,6.928289789745728,8.796874530446663,,0.6299,0.4528,
0.7638999999761581,16.879150826750767,12.817128050807678,6.923056751622271,8.788543636494648,,0.6304,0.4528,
0.7678999999761581,16.902264476350322,12.837619665347937,6.918209458729323,8.778138842024781,,0.6309,0.4529,
0.7718999999761581,16.927535000396560,12.856449714665455,6.913567098017059,8.767253047484317,,0.6313,0.4529,
