KINVENT Physio 2.19.1,Devices: ,P126695 (FW 3.016) (250 Hz),S120647 (FW 3.012) (125 Hz),P126936 (FW 3.016) (250 Hz)
Repetition:,1
Number of Reps,Duration (sec),Pace (reps/min)
10,14.916,40.225
Body Weight (kg),51.40
Number of Reps,Duration (sec),Pace (reps/min)
10,14.916,40.225
,Left,Right
Average Distribution,48.288,51.712
Distribution/Phase,Avg Left,Avg Right
Concentric,48.144,51.856
Eccentric,46.314,53.686
Max Force Per rep (kg),1,2,3,4,5,6,7,8,9,10,Average
,74.529,85.146,85.046,83.835,87.413,82.748,88.771,85.030,91.189,82.328,84.604
Max Amplitude Per rep (°),1,2,3,4,5,6,7,8,9,10,Average
,74.494,78.020,74.186,77.142,77.997,76.438,78.955,78.636,78.276,75.743,76.989
Avg Power/Phase (W),Concentric,Eccentric
,281.507,-265.164

Baseline Quaternion
x,-0.8226612272515942
y,0.20724200384385827
z,-0.15399010754085576
w,0.5065237445562041

,K-Plate Left,,,,,K-Plate Right,,,,,K-Move,,,
Time (sec),CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4
1.363899999976158,5.643949985504150,7.058599948883057,4.339749813079834,3.518100023269653,,5.488900184631348,3.678400039672852,2.919349908828735,4.941599845886230,,-0.722034424808413,0.306618194600369,-0.202703100282239,0.586105546660703,
1.367899999976158,5.454050064086914,6.823299884796143,4.244550228118896,3.444799900054932,,5.200300216674805,3.481800079345703,2.799449920654297,4.792600154876709,,-0.719652102129400,0.308509524635346,-0.198277414339286,0.589552576605561,
1.371899999976158,5.268449783325195,6.636300086975098,4.142350196838379,3.376199960708618,,5.056399822235107,3.396300077438354,2.779850006103516,4.745600223541260,,-0.719652102129400,0.308509524635346,-0.198277414339286,0.589552576605561,
1.375899999976158,4.893350124359131,6.291100025177002,3.940850019454956,3.256999969482422,,4.930500030517578,3.322700023651123,2.727550029754639,4.693999767303467,,-0.716852834071690,0.310679971512189,-0.193335719010778,0.593435367981780,
1.379899999976158,4.728350162506104,6.056700229644775,3.836250066757202,3.213900089263916,,4.753200054168701,3.196300029754639,2.656450033187866,4.598700046539307,,-0.716852834071690,0.310679971512189,-0.193335719010778,0.593435367981780,
1.383899999976158,4.545050144195557,5.895800113677979,3.720249891281128,3.155400037765503,,4.661699771881104,3.174700021743774,2.659250020980835,4.522799968719482,,-0.714017198837971,0.312786898225781,-0.188300825646704,0.597343931990751,
1.387899999976158,4.165450096130371,5.489299774169922,3.552449941635132,3.021300077438354,,4.585499763488770,3.101399898529053,2.627549886703491,4.506700038909912,,-0.714017198837971,0.312786898225781,-0.188300825646704,0.597343931990751,
1.391899999976158,3.984050035476685,5.313899993896484,3.464449882507324,2.986299991607666,,4.442399978637695,2.995100021362305,2.565350055694580,4.432899951934814,,-0.711356261028144,0.314768049948272,-0.183416325401310,0.601001280553745,
1.395899999976158,3.813549995422363,5.112999916076660,3.387249946594238,2.962599992752075,,4.401400089263916,2.952600002288818,2.532649993896484,4.416800022125244,,-0.711356261028144,0.314768049948272,-0.183416325401310,0.601001280553745,
1.399899999976158,3.621949911117554,4.933700084686279,3.335449934005737,2.935699939727783,,4.377799987792969,2.952800035476685,2.521650075912476,4.378799915313721,,-0.708183527794564,0.317087991975243,-0.178075883847502,0.605122300758915,
1.403899999976158,3.278350114822388,4.601799964904785,3.208050012588501,2.856800079345703,,4.385300159454346,2.904599905014038,2.523149967193604,4.352799892425537,,-0.708183527794564,0.317087991975243,-0.178075883847502,0.605122300758915,
1.4078999999761581,3.126650094985962,4.423099994659424,3.145550012588501,2.821899890899658,,4.395999908447266,2.913000106811523,2.484549999237061,4.363599777221680,,-0.704710276142662,0.319471100024312,-0.172767089915708,0.609430492585545,
1.4118999999761581,2.963649988174438,4.266600131988525,3.074150085449219,2.814399957656860,,4.446300029754639,2.953799962997437,2.473350048065186,4.355199813842773,,-0.704710276142662,0.319471100024312,-0.172767089915708,0.609430492585545,
1.4158999999761581,2.680749893188477,4.012100219726563,2.961849927902222,2.759900093078613,,4.528600215911865,2.971100091934204,2.423850059509277,4.342700004577637,,-0.701258065309459,0.321605774751113,-0.167700107445186,0.613699992832619,
1.4198999999761581,2.555850028991699,3.878400087356567,2.947649955749512,2.773000001907349,,4.652999877929688,3.029000043869019,2.437649965286255,4.360000133514404,,-0.701258065309459,0.321605774751113,-0.167700107445186,0.613699992832619,
1.4238999999761581,2.454149961471558,3.758100032806396,2.888550043106079,2.800600051879883,,4.727600097656250,3.049099922180176,2.428349971771240,4.341100215911865,,-0.697287413992781,0.323740585068077,-0.161717699875164,0.618702194672429,
1.4278999999761581,2.271450042724609,3.538199901580811,2.814049959182739,2.783900022506714,,4.802899837493896,3.113899946212769,2.368949890136719,4.345399856567383,,-0.697287413992781,0.323740585068077,-0.161717699875164,0.618702194672429,
1.4318999999761581,2.216350078582764,3.466399908065796,2.780849933624268,2.830100059509277,,4.958399772644043,3.213299989700317,2.336050033569336,4.321700096130371,,-0.693199290438318,0.325663891356313,-0.155217557064774,0.623922087422777,
1.4358999999761581,2.167850017547607,3.390700101852417,2.750950098037720,2.846699953079224,,5.046500205993652,3.260600090026855,2.321350097656250,4.324200153350830,,-0.693199290438318,0.325663891356313,-0.155217557064774,0.623922087422777,
1.44,2.122950077056885,3.340899944305420,2.722249984741211,2.838200092315674,,5.094699859619141,3.277100086212158,2.317850112915039,4.316500186920166,,-0.689199631408213,0.327280558261598,-0.148960873263228,0.629017119202704,
1.444,2.081549882888794,3.261100053787231,2.759150028228760,2.908699989318848,,5.166900157928467,3.374500036239624,2.323149919509888,4.292699813842773,,-0.689199631408213,0.327280558261598,-0.148960873263228,0.629017119202704,
1.448,2.069449901580811,3.224999904632568,2.757349967956543,2.936700105667114,,5.205999851226807,3.373800039291382,2.287149906158447,4.235700130462646,,-0.684803997003703,0.328958611511338,-0.142643338918638,0.634387480980257,
1.452,2.097850084304810,3.231400012969971,2.750250101089478,2.980900049209595,,5.215600013732910,3.355600118637085,2.229749917984009,4.179999828338623,,-0.684803997003703,0.328958611511338,-0.142643338918638,0.634387480980257,
1.456,2.212249994277954,3.283600091934204,2.765949964523315,3.069000005722046,,5.200300216674805,3.369100093841553,2.185050010681152,4.137899875640869,,-0.679468875172489,0.331280750988024,-0.135991434951878,0.640343870772061,
1.46,2.252850055694580,3.306699991226196,2.800750017166138,3.105099916458130,,5.139500141143799,3.338999986648560,2.119450092315674,4.044499874114990,,-0.679468875172489,0.331280750988024,-0.135991434951878,0.640343870772061,
1.464,2.349849939346313,3.361799955368042,2.841650009155273,3.155600070953369,,5.125100135803223,3.306900024414063,2.109750032424927,4.004000186920166,,-0.673675102574150,0.334304479188060,-0.129736017986895,0.646147017835458,
1.468,2.528949975967407,3.540800094604492,2.928649902343750,3.229199886322021,,5.118899822235107,3.308000087738037,2.084249973297119,4.010000228881836,,-0.673675102574150,0.334304479188060,-0.129736017986895,0.646147017835458,
1.472,2.659250020980835,3.628000020980835,2.987250089645386,3.271800041198730,,5.242800235748291,3.383699893951416,2.080049991607666,4.051000118255615,,-0.668033765715260,0.337755479243948,-0.124609706492549,0.651187192611198,
1.476,2.808350086212158,3.734200000762939,3.034950017929077,3.307600021362305,,5.340099811553955,3.443799972534180,2.114749908447266,4.081399917602539,,-0.668033765715260,0.337755479243948,-0.124609706492549,0.651187192611198,
1.48,3.079649925231934,3.958300113677979,3.138950109481812,3.395200014114380,,5.453299999237061,3.540299892425537,2.145950078964233,4.136000156402588,,-0.661560749789244,0.342392861183998,-0.119909221106331,0.656250440684510,
1.484,3.202349901199341,4.073900222778320,3.209650039672852,3.437400102615356,,5.729199886322021,3.698899984359741,2.221649885177612,4.287000179290771,,-0.661560749789244,0.342392861183998,-0.119909221106331,0.656250440684510,
1.488,3.341350078582764,4.197299957275391,3.297749996185303,3.486200094223022,,5.841899871826172,3.751199960708618,2.272550106048584,4.304200172424316,,-0.654654467122416,0.347973065783870,-0.115665490205303,0.661002335714159,
1.492,3.500250101089478,4.364999771118164,3.362550020217896,3.509500026702881,,5.952000141143799,3.806200027465820,2.289050102233887,4.316699981689453,,-0.654654467122416,0.347973065783870,-0.115665490205303,0.661002335714159,
1.496,3.825449943542480,4.674300193786621,3.573950052261353,3.659100055694580,,6.167799949645996,3.954200029373169,2.308049917221069,4.387100219726563,,-0.647752174877643,0.353768820314800,-0.111971860053054,0.665361268159358,
1.5,4.009049892425537,4.867199897766113,3.711050033569336,3.736399888992310,,6.262700080871582,4.028800010681152,2.321949958801270,4.423699855804443,,-0.647752174877643,0.353768820314800,-0.111971860053054,0.665361268159358,
1.504,4.189650058746338,5.051499843597412,3.848350048065186,3.810100078582764,,6.368400096893311,4.122099876403809,2.311249971389771,4.460700035095215,,-0.640189351209778,0.360333492383747,-0.108188551748995,0.669761905975583,
1.508,4.502950191497803,5.362999916076660,4.046150207519531,3.971299886703491,,6.625899791717529,4.236499786376953,2.337349891662598,4.510300159454346,,-0.640189351209778,0.360333492383747,-0.108188551748995,0.669761905975583,
1.512,4.633250236511230,5.466700077056885,4.115349769592285,4.043099880218506,,6.802000045776367,4.367599964141846,2.366650104522705,4.561600208282471,,-0.632959941876058,0.367019106123504,-0.104374300926525,0.673580466593369,
1.516,4.728950023651123,5.577499866485596,4.189050197601318,4.079999923706055,,6.974199771881104,4.473499774932861,2.405250072479248,4.661200046539307,,-0.632959941876058,0.367019106123504,-0.104374300926525,0.673580466593369,
1.5198999999761582,4.799449920654297,5.651500225067139,4.259250164031982,4.076700210571289,,7.215499877929688,4.622000217437744,2.464550018310547,4.749599933624268,,-0.626701291861968,0.373304611738768,-0.100681157139159,0.676538312052404,
1.5238999999761582,4.801249980926514,5.702499866485596,4.271749973297119,4.065499782562256,,7.783599853515625,4.928199768066406,2.596450090408325,4.947100162506104,,-0.626701291861968,0.373304611738768,-0.100681157139159,0.676538312052404,
1.5278999999761582,4.804150104522705,5.683800220489502,4.249350070953369,4.032599925994873,,8.029800415039063,5.091400146484375,2.679450035095215,5.066199779510498,,-0.620571582920110,0.379533205724132,-0.096897549708437,0.679259453184464,
1.5318999999761582,4.810349941253662,5.687799930572510,4.257150173187256,4.017499923706055,,8.254300117492676,5.253099918365479,2.712949991226196,5.151000022888184,,-0.620571582920110,0.379533205724132,-0.096897549708437,0.679259453184464,
1.5358999999761582,4.863949775695801,5.807300090789795,4.312250137329102,4.033899784088135,,8.656499862670898,5.476600170135498,2.795350074768066,5.291500091552734,,-0.613560801588891,0.385672893438063,-0.092595676085391,0.682748144267065,
1.5398999999761582,4.918650150299072,5.889100074768066,4.358449935913086,4.032100200653076,,8.774499893188477,5.542799949645996,2.852849960327148,5.338699817657471,,-0.613560801588891,0.385672893438063,-0.092595676085391,0.682748144267065,
1.5438999999761582,4.989749908447266,6.011000156402588,4.431149959564209,4.049099922180176,,8.870800018310547,5.602700233459473,2.873749971389771,5.396399974822998,,-0.606106854341571,0.390917557767431,-0.087894649572192,0.687043177489298,
1.5478999999761582,5.129350185394287,6.212999820709229,4.577050209045410,4.046500205993652,,9.023799896240234,5.686600208282471,2.902950048446655,5.457300186157227,,-0.606106854341571,0.390917557767431,-0.087894649572192,0.687043177489298,
1.5518999999761582,5.156949996948242,6.279200077056885,4.604949951171875,4.056000232696533,,9.085599899291992,5.715300083160400,2.859649896621704,5.493400096893311,,-0.598867421392734,0.394911299639300,-0.083102277350681,0.691705147320304,
1.5558999999761582,5.211850166320801,6.330399990081787,4.617149829864502,4.033400058746338,,9.143400192260742,5.709099769592285,2.864550113677979,5.551499843597412,,-0.598867421392734,0.394911299639300,-0.083102277350681,0.691705147320304,
1.5598999999761582,5.237649917602539,6.416299819946289,4.626450061798096,4.020400047302246,,9.322899818420410,5.786900043487549,2.935149908065796,5.635600090026855,,-0.590966459693770,0.398545290081644,-0.077456768988989,0.697049883257887,
1.5638999999761583,5.265450000762939,6.473800182342529,4.650650024414063,4.011300086975098,,9.493900299072266,5.868999958038330,2.954449892044067,5.690499782562256,,-0.590966459693770,0.398545290081644,-0.077456768988989,0.697049883257887,
1.567899999976158,5.303150177001953,6.488999843597412,4.671150207519531,4.007100105285645,,9.664600372314453,5.953199863433838,2.948050022125244,5.757199764251709,,-0.583337185712336,0.401536431537993,-0.071261500922795,0.702391196461725,
1.571899999976158,5.323249816894531,6.542799949645996,4.660250186920166,3.998699903488159,,9.855500221252441,6.039700031280518,3.010750055313110,5.840300083160400,,-0.583337185712336,0.401536431537993,-0.071261500922795,0.702391196461725,
1.575899999976158,5.368249893188477,6.592000007629395,4.686550140380859,3.941299915313721,,10.286299705505371,6.250000000000000,3.032550096511841,5.990200042724609,,-0.576497173788658,0.403090242001090,-0.064882635864197,0.707757859043555,
1.579899999976158,5.383850097656250,6.637700080871582,4.701149940490723,3.907200098037720,,10.511899948120117,6.337399959564209,3.062750101089478,6.035299777984619,,-0.576497173788658,0.403090242001090,-0.064882635864197,0.707757859043555,
1.583899999976158,5.414050102233887,6.698500156402588,4.710450172424316,3.849600076675415,,10.756699562072754,6.433000087738037,3.108350038528442,6.166999816894531,,-0.569208275173483,0.402971747648420,-0.057192445856796,0.714356232748149,
1.587899999976158,5.487349987030029,6.853000164031982,4.704949855804443,3.829799890518188,,11.310799598693848,6.694699764251709,3.164249897003174,6.390600204467773,,-0.569208275173483,0.402971747648420,-0.057192445856796,0.714356232748149,
1.591899999976158,5.567550182342529,6.955399990081787,4.751949787139893,3.841500043869019,,11.578700065612793,6.785600185394287,3.172349929809570,6.482500076293945,,-0.562099508327567,0.401691482712967,-0.049166158535982,0.721256253681474,
1.595899999976158,5.586850166320801,7.016600131988525,4.796450138092041,3.836299896240234,,11.803000450134277,6.865200042724609,3.224750041961670,6.556000232696533,,-0.562099508327567,0.401691482712967,-0.049166158535982,0.721256253681474,
1.6,5.641049861907959,7.046299934387207,4.803649902343750,3.835299968719482,,12.029000282287598,6.980199813842773,3.268150091171265,6.662199974060059,,-0.555510855023923,0.400229060146342,-0.042177562995443,0.727578221281744,
1.604,5.645850181579590,7.045199871063232,4.769249916076660,3.791199922561646,,12.111399650573730,7.032599925994873,3.263050079345703,6.694099903106689,,-0.555510855023923,0.400229060146342,-0.042177562995443,0.727578221281744,
1.608,5.640550136566162,7.084400177001953,4.784550189971924,3.772900104522705,,12.172499656677246,7.077600002288818,3.246049880981445,6.696800231933594,,-0.548125568139919,0.399435826047620,-0.035310761822822,0.733957226514304,
1.612,5.654349803924561,7.120200157165527,4.806350231170654,3.809499979019165,,12.299099922180176,7.085000038146973,3.297950029373169,6.761300086975098,,-0.548125568139919,0.399435826047620,-0.035310761822822,0.733957226514304,
1.616,5.741350173950195,7.270400047302246,4.862750053405762,3.778000116348267,,12.369899749755859,7.110599994659424,3.296050071716309,6.792900085449219,,-0.540517765854020,0.400223024188901,-0.028992822401972,0.739439046291968,
1.62,5.781250000000000,7.354000091552734,4.935249805450439,3.784600019454956,,12.349699974060059,7.125100135803223,3.310050010681152,6.818500041961670,,-0.540517765854020,0.400223024188901,-0.028992822401972,0.739439046291968,
1.624,5.822150230407715,7.407599925994873,4.964250087738037,3.778800010681152,,12.315600395202637,7.026599884033203,3.321249961853027,6.802199840545654,,-0.533195018889507,0.402848963959790,-0.023774192645809,0.743500489393062,
1.628,5.943250179290771,7.613699913024902,5.057050228118896,3.752199888229370,,12.274999618530273,6.996099948883057,3.266449928283691,6.783800125122070,,-0.533195018889507,0.402848963959790,-0.023774192645809,0.743500489393062,
1.632,6.019549846649170,7.722700119018555,5.088349819183350,3.804600000381470,,12.230400085449219,6.987599849700928,3.245349884033203,6.772099971771240,,-0.525779757915967,0.406572900798497,-0.018708090991554,0.746889250956435,
1.636,6.076749801635742,7.821599960327148,5.119850158691406,3.819999933242798,,12.239199638366699,7.004799842834473,3.264149904251099,6.799300193786621,,-0.525779757915967,0.406572900798497,-0.018708090991554,0.746889250956435,
1.639899999976158,6.221950054168701,7.966400146484375,5.225450038909912,3.812700033187866,,12.365599632263184,7.021999835968018,3.261250019073486,6.827000141143799,,-0.517873257542363,0.410599729328479,-0.013001002281398,0.750334840587928,
1.643899999976158,6.272850036621094,8.057200431823730,5.271749973297119,3.852499961853027,,12.413499832153320,7.029099941253662,3.247250080108643,6.837600231170654,,-0.517873257542363,0.410599729328479,-0.013001002281398,0.750334840587928,
1.647899999976158,6.267049789428711,8.129400253295898,5.308849811553955,3.859400033950806,,12.449999809265137,7.048999786376953,3.217250108718872,6.842400074005127,,-0.510029622524378,0.413773433591762,-0.007171910082170,0.754027159149702,
1.651899999976158,6.362050056457520,8.305000305175781,5.382249832153320,3.854199886322021,,12.601900100708008,7.096099853515625,3.225150108337402,6.864099979400635,,-0.510029622524378,0.413773433591762,-0.007171910082170,0.754027159149702,
1.655899999976158,6.420149803161621,8.421600341796875,5.425250053405762,3.848999977111816,,12.755399703979492,7.176400184631348,3.231650114059448,6.905600070953369,,-0.503102034075451,0.415726776352793,-0.001648013942376,0.757628631842467,
1.6598999999761581,6.525350093841553,8.503600120544434,5.493150234222412,3.883899927139282,,12.931799888610840,7.236000061035156,3.242749929428101,6.951399803161621,,-0.503102034075451,0.415726776352793,-0.001648013942376,0.757628631842467,
1.6638999999761581,6.602350234985352,8.616399765014648,5.562150001525879,3.945300102233887,,13.242099761962891,7.378099918365479,3.277050018310547,7.049399852752686,,-0.496112147405413,0.417038170170704,0.004516769058563,0.761502848305848,
1.6678999999761581,6.808350086212158,8.889100074768066,5.639050006866455,4.002600193023682,,13.405200004577637,7.451900005340576,3.277450084686279,7.083199977874756,,-0.496112147405413,0.417038170170704,0.004516769058563,0.761502848305848,
1.6718999999761581,6.875649929046631,8.960100173950195,5.698850154876709,4.027400016784668,,13.560700416564941,7.493999958038330,3.283349990844727,7.115900039672852,,-0.489489868205499,0.417862415080098,0.010834148214537,0.765257088674661,
1.6758999999761581,6.940149784088135,9.040499687194824,5.729050159454346,4.048900127410889,,13.911999702453613,7.599400043487549,3.265450000762939,7.219900131225586,,-0.489489868205499,0.417862415080098,0.010834148214537,0.765257088674661,
1.6798999999761581,7.048150062561035,9.275600433349609,5.773149967193604,4.059500217437744,,14.125599861145020,7.673699855804443,3.278249979019165,7.251399993896484,,-0.483783993122393,0.418473764426839,0.016815857949182,0.768432826320258,
1.6838999999761581,7.107049942016602,9.345100402832031,5.838850021362305,4.063099861145020,,14.304400444030762,7.723499774932861,3.290349960327148,7.279600143432617,,-0.483783993122393,0.418473764426839,0.016815857949182,0.768432826320258,
1.6878999999761581,7.175250053405762,9.390099525451660,5.901649951934814,4.028500080108643,,14.598899841308594,7.782400131225586,3.233449935913086,7.362699985504150,,-0.477834892033526,0.419208026887176,0.023224905974166,0.771579596371694,
1.6918999999761581,7.171249866485596,9.467200279235840,5.869850158691406,4.064199924468994,,14.731200218200684,7.812099933624268,3.229049921035767,7.386199951171875,,-0.477834892033526,0.419208026887176,0.023224905974166,0.771579596371694,
1.6958999999761581,7.187749862670898,9.504199981689453,5.876749992370605,4.041800022125244,,14.805999755859375,7.852000236511230,3.223750114440918,7.411499977111816,,-0.471942645694469,0.420152250599829,0.029450637163422,0.774475460410536,
1.6998999999761581,7.188149929046631,9.543499946594238,5.908649921417236,4.056700229644775,,14.907500267028809,7.879000186920166,3.193949937820435,7.459799766540527,,-0.471942645694469,0.420152250599829,0.029450637163422,0.774475460410536,
1.7038999999761582,7.200049877166748,9.607799530029297,5.953549861907959,4.055799961090088,,15.150500297546387,7.903800010681152,3.138449907302856,7.544899940490723,,-0.466662261749483,0.421341912609598,0.035035529166726,0.776793836132992,
1.7078999999761582,7.309050083160400,9.777999877929688,6.044050216674805,4.075900077819824,,15.247400283813477,7.929200172424316,3.102849960327148,7.544099807739258,,-0.466662261749483,0.421341912609598,0.035035529166726,0.776793836132992,
1.7118999999761582,7.346049785614014,9.856499671936035,6.081749916076660,4.057600021362305,,15.324000358581543,7.938099861145020,3.104249954223633,7.570300102233887,,-0.461625568435826,0.422805806234955,0.040437252292574,0.778745182452530,
1.7158999999761582,7.359049797058105,9.937000274658203,6.122749805450439,4.018599987030029,,15.458100318908691,7.880700111389160,3.073649883270264,7.622700214385986,,-0.461625568435826,0.422805806234955,0.040437252292574,0.778745182452530,
1.72,7.459849834442139,10.207500457763672,6.204050064086914,4.051199913024902,,15.509300231933594,7.887100219726563,3.053649902343750,7.655000209808350,,-0.456315632026931,0.424667738072147,0.046113758694000,0.780546321878062,
1.724,7.582950115203857,10.373100280761719,6.285349845886230,4.070199966430664,,15.588000297546387,7.885799884796143,3.033649921417236,7.662199974060059,,-0.456315632026931,0.424667738072147,0.046113758694000,0.780546321878062,
1.728,7.699950218200684,10.543499946594238,6.346849918365479,4.072400093078613,,15.808799743652344,7.881999969482422,2.993050098419189,7.742599964141846,,-0.451036631744925,0.426621630364862,0.051637727918832,0.782195606713744,
1.732,7.862349987030029,10.905799865722656,6.511149883270264,4.068699836730957,,15.892900466918945,7.876399993896484,3.013449907302856,7.735799789428711,,-0.451036631744925,0.426621630364862,0.051637727918832,0.782195606713744,
1.736,7.918149948120117,11.069499969482422,6.593850135803223,4.071700096130371,,15.937299728393555,7.902200222015381,3.009550094604492,7.731999874114990,,-0.446213854395148,0.428268861139943,0.056581662406717,0.783720113594651,
1.74,7.953249931335449,11.239899635314941,6.673049926757813,4.066800117492676,,16.053899765014648,7.908999919891357,2.928849935531616,7.775599956512451,,-0.446213854395148,0.428268861139943,0.056581662406717,0.783720113594651,
1.744,8.020350456237793,11.389599800109863,6.768350124359131,4.085700035095215,,16.110900878906250,7.914800167083740,2.929450035095215,7.777200222015381,,-0.440994838644062,0.429672410606903,0.061708758736214,0.785520148917613,
1.748,8.218850135803223,11.766900062561035,6.962250232696533,4.122700214385986,,16.169700622558594,7.910699844360352,2.925149917602539,7.809599876403809,,-0.440994838644062,0.429672410606903,0.061708758736214,0.785520148917613,
1.752,8.290349960327148,11.976900100708008,7.071750164031982,4.142399787902832,,16.221300125122070,7.875899791717529,2.886349916458130,7.810500144958496,,-0.435742980207408,0.430737948077277,0.066621860610224,0.787468561303527,
1.756,8.371150016784668,12.129899978637695,7.167349815368652,4.132199764251709,,16.372400283813477,7.891699790954590,2.870349884033203,7.862699985504150,,-0.435742980207408,0.430737948077277,0.066621860610224,0.787468561303527,
1.76,8.491849899291992,12.407099723815918,7.329050064086914,4.177999973297119,,16.447399139404297,7.936600208282471,2.854350090026855,7.899400234222412,,-0.430890765662106,0.431562172762082,0.071016560074773,0.789300083031308,
1.764,8.550149917602539,12.477800369262695,7.374650001525879,4.214600086212158,,16.519399642944336,7.921999931335449,2.880350112915039,7.929299831390381,,-0.430890765662106,0.431562172762082,0.071016560074773,0.789300083031308,
1.768,8.565349578857422,12.574299812316895,7.424849987030029,4.250299930572510,,16.728799819946289,7.929999828338623,2.852649927139282,7.976399898529053,,-0.425734921154528,0.432601613431214,0.075533615043545,0.791103987538901,
1.772,8.648050308227539,12.766699790954590,7.553050041198730,4.271399974822998,,16.823499679565430,7.913199901580811,2.825050115585327,8.049900054931641,,-0.425734921154528,0.432601613431214,0.075533615043545,0.791103987538901,
1.776,8.660550117492676,12.824999809265137,7.606150150299072,4.303500175476074,,16.911899566650391,7.914400100708008,2.802850008010864,8.091899871826172,,-0.420756945675960,0.434062960640399,0.079714016254849,0.792562405106599,
1.78,8.672650337219238,12.809800148010254,7.655149936676025,4.341899871826172,,17.151800155639648,7.925499916076660,2.809950113296509,8.212400436401367,,-0.420756945675960,0.434062960640399,0.079714016254849,0.792562405106599,
1.784,8.659549713134766,12.806200027465820,7.704150199890137,4.410799980163574,,17.249700546264648,7.915900230407715,2.798549890518188,8.213600158691406,,-0.416420910512443,0.435891525456154,0.083131591076284,0.793503854469332,
1.788,8.671850204467773,12.774000167846680,7.758049964904785,4.493899822235107,,17.360900878906250,7.890200138092041,2.775249958038330,8.258099555969238,,-0.416420910512443,0.435891525456154,0.083131591076284,0.793503854469332,
1.792,8.669549942016602,12.738100051879883,7.775650024414063,4.532199859619141,,17.473499298095703,7.861700057983398,2.785850048065186,8.389900207519531,,-0.411937063944609,0.438152350500278,0.086428046013567,0.794240783016628,
1.796,8.696149826049805,12.718899726867676,7.809649944305420,4.565299987792969,,17.518899917602539,7.855500221252441,2.765949964523315,8.403300285339355,,-0.411937063944609,0.438152350500278,0.086428046013567,0.794240783016628,
1.7998999999761582,8.644749641418457,12.582500457763672,7.816050052642822,4.649000167846680,,17.603700637817383,7.850800037384033,2.796149969100952,8.420100212097168,,-0.407637295483480,0.440536374957253,0.089419575935210,0.794796592518999,
1.8038999999761582,8.619150161743164,12.530400276184082,7.831649780273438,4.655700206756592,,17.769199371337891,7.907100200653076,2.763750076293945,8.548100471496582,,-0.407637295483480,0.440536374957253,0.089419575935210,0.794796592518999,
1.8078999999761582,8.627750396728516,12.490599632263184,7.840350151062012,4.676700115203857,,17.822299957275391,7.894999980926514,2.790950059890747,8.565400123596191,,-0.403851562842815,0.442701637617915,0.091860742398313,0.795251569905393,
1.8118999999761582,8.593350410461426,12.391200065612793,7.760749816894531,4.738999843597412,,17.917699813842773,7.869200229644775,2.824450016021729,8.620100021362305,,-0.403851562842815,0.442701637617915,0.091860742398313,0.795251569905393,
1.8158999999761583,8.615249633789063,12.343000411987305,7.745749950408936,4.776899814605713,,17.989299774169922,7.893199920654297,2.823950052261353,8.644300460815430,,-0.400277077809221,0.444742135934262,0.094087696773851,0.795671239146235,
1.819899999976158,8.645750045776367,12.318300247192383,7.713150024414063,4.776400089263916,,18.156499862670898,7.971600055694580,2.847150087356567,8.720399856567383,,-0.400277077809221,0.444742135934262,0.094087696773851,0.795671239146235,
1.823899999976158,8.667149543762207,12.266400337219238,7.663149833679199,4.816299915313721,,18.247900009155273,7.994299888610840,2.883450031280518,8.789500236511230,,-0.396617405300617,0.446759171760213,0.096285619707868,0.796103542218521,
1.827899999976158,8.721349716186523,12.272000312805176,7.612949848175049,4.820300102233887,,18.326499938964844,8.037699699401855,2.890650033950806,8.818699836730957,,-0.396617405300617,0.446759171760213,0.096285619707868,0.796103542218521,
1.831899999976158,8.721150398254395,12.296999931335449,7.612649917602539,4.806499958038330,,18.462600708007813,8.116200447082520,2.955349922180176,8.862700462341309,,-0.393017935153337,0.448500665865309,0.098300261618955,0.796656327010617,
1.835899999976158,8.748149871826172,12.282899856567383,7.600850105285645,4.810500144958496,,18.574899673461914,8.136199951171875,2.960050106048584,8.908300399780273,,-0.393017935153337,0.448500665865309,0.098300261618955,0.796656327010617,
1.839899999976158,8.791850090026855,12.267700195312500,7.540050029754639,4.838799953460693,,18.664400100708008,8.168600082397461,2.984950065612793,8.951000213623047,,-0.389778964947034,0.449899898312651,0.100008273420876,0.797258509260595,
1.843899999976158,8.840450286865234,12.259699821472168,7.534949779510498,4.823599815368652,,18.849599838256836,8.271200180053711,3.033649921417236,9.048199653625488,,-0.389778964947034,0.449899898312651,0.100008273420876,0.797258509260595,
1.847899999976158,8.862350463867188,12.260800361633301,7.495550155639648,4.822700023651123,,18.944200515747070,8.314700126647949,3.067450046539307,9.059100151062012,,-0.386665661122790,0.451211665327581,0.101564587230990,0.797837441099692,
1.851899999976158,8.830550193786621,12.307000160217285,7.427949905395508,4.801400184631348,,19.018800735473633,8.356300354003906,3.074549913406372,9.065500259399414,,-0.386665661122790,0.451211665327581,0.101564587230990,0.797837441099692,
1.855899999976158,8.858550071716309,12.309100151062012,7.430049896240234,4.782400131225586,,19.033100128173828,8.375200271606445,3.155849933624268,9.105400085449219,,-0.383707220658621,0.452495582653732,0.102907877838294,0.798360048709895,
