KINVENT Physio 2.19.1,Devices: ,P126936 (FW 3.016) (250 Hz),P126695 (FW 3.016) (250 Hz)
Body Weight (kg),24.09
Repetition,1
Number of Reps,Pace (reps/min)
1,12.000
Max Strength (kg),Max Left Strength,Max Right Strength
37.002,18.642,18.361
Intensity Distribution (%),Left,Right
Low,50.541,49.459
Medium,49.765,50.235
High,51.017,48.983
,K-Plate Left,,,,,K-Plate Right,,,
Time (sec),CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4
2.164,5.773149967193604,5.534699916839600,3.987050056457520,3.354300022125244,,6.175700187683105,5.155700206756592,2.849750041961670,4.239099979400635,
2.168,5.788650035858154,5.544300079345703,3.975650072097778,3.342099905014038,,6.179500102996826,5.195300102233887,2.836349964141846,4.245900154113770,
2.172,5.764850139617920,5.545899868011475,3.950249910354614,3.340500116348267,,6.152200222015381,5.143199920654297,2.836549997329712,4.259200096130371,
2.176,5.748549938201904,5.501900196075439,3.910350084304810,3.343800067901611,,6.183899879455566,5.173699855804443,2.829250097274780,4.232600212097168,
2.18,5.728950023651123,5.493899822235107,3.922349929809570,3.315500020980835,,6.184400081634521,5.183599948883057,2.829649925231934,4.218699932098389,
2.184,5.700950145721436,5.503300189971924,3.920449972152710,3.299900054931641,,6.174600124359131,5.168399810791016,2.845849990844727,4.251100063323975,
2.188,5.684150218963623,5.459599971771240,3.890049934387207,3.314800024032593,,6.171700000762939,5.157999992370605,2.806849956512451,4.242899894714355,
2.192,5.689549922943115,5.437300205230713,3.874749898910522,3.307100057601929,,6.175399780273438,5.142099857330322,2.784250020980835,4.204400062561035,
2.196,5.677450180053711,5.414700031280518,3.868550062179565,3.290400028228760,,6.131999969482422,5.114999771118164,2.781450033187866,4.193699836730957,
2.2001000000238418,5.636449813842773,5.405000209808350,3.851850032806396,3.273900032043457,,6.133900165557861,5.141300201416016,2.772150039672852,4.197500228881836,
2.2041000000238418,5.657450199127197,5.372099876403809,3.845849990844727,3.285399913787842,,6.138599872589111,5.134799957275391,2.768349885940552,4.187399864196777,
2.2081000000238418,5.645150184631348,5.331099987030029,3.818850040435791,3.251399993896484,,6.076099872589111,5.113999843597412,2.746649980545044,4.145500183105469,
2.2121000000238418,5.605750083923340,5.321899890899658,3.766649961471558,3.242399930953979,,6.066899776458740,5.090799808502197,2.745049953460693,4.168799877166748,
2.2161000000238418,5.623950004577637,5.279600143432617,3.756649971008301,3.237799882888794,,6.078700065612793,5.054699897766113,2.743750095367432,4.155399799346924,
2.220100000023842,5.606949806213379,5.270100116729736,3.721849918365479,3.240499973297119,,6.073100090026855,5.037199974060059,2.718250036239624,4.157599925994873,
2.224100000023842,5.582449913024902,5.290900230407715,3.715049982070923,3.222199916839600,,6.068699836730957,5.024199962615967,2.722249984741211,4.145800113677979,
2.228100000023842,5.523749828338623,5.234600067138672,3.706249952316284,3.216399908065796,,6.053500175476074,5.032400131225586,2.725349903106689,4.126599788665771,
2.232100000023842,5.487549781799316,5.222700119018555,3.664249897003174,3.209500074386597,,6.063000202178955,5.029399871826172,2.731149911880493,4.133600234985352,
2.236100000023842,5.480150222778320,5.232600212097168,3.658649921417236,3.205199956893921,,6.039899826049805,4.977600097656250,2.679450035095215,4.136700153350830,
2.240100000023842,5.477550029754639,5.243899822235107,3.660150051116943,3.210099935531616,,6.019800186157227,5.010499954223633,2.676450014114380,4.117499828338623,
2.244100000023842,5.451749801635742,5.169000148773193,3.669749975204468,3.151000022888184,,6.028299808502197,5.013800144195557,2.694250106811523,4.106800079345703,
2.248100000023842,5.447249889373779,5.151999950408936,3.648950099945068,3.152499914169312,,6.006000041961670,4.995100021362305,2.681449890136719,4.087399959564209,
2.252100000023842,5.457349777221680,5.136400222778320,3.637150049209595,3.141700029373169,,5.979599952697754,4.964499950408936,2.667049884796143,4.082499980926514,
2.256100000023842,5.426549911499023,5.132699966430664,3.601350069046021,3.160500049591064,,5.947000026702881,4.928199768066406,2.640650033950806,4.095699787139893,
2.260100000023842,5.413750171661377,5.107299804687500,3.604150056838989,3.147200107574463,,5.916800022125244,4.959400177001953,2.665050029754639,4.030900001525879,
2.264100000023842,5.415349960327148,5.073299884796143,3.580049991607666,3.140199899673462,,5.921500205993652,4.909900188446045,2.651149988174438,4.042099952697754,
2.268100000023842,5.360350131988525,5.067299842834473,3.558350086212158,3.080499887466431,,5.907999992370605,4.880700111389160,2.649650096893311,4.049300193786621,
2.272100000023842,5.347949981689453,5.066699981689453,3.547450065612793,3.082099914550781,,5.895299911499023,4.907299995422363,2.631750106811523,4.045700073242188,
2.276100000023842,5.341549873352051,5.060100078582764,3.524650096893311,3.098299980163574,,5.908899784088135,4.857999801635742,2.643749952316284,4.023200035095215,
2.28,5.372849941253662,5.026999950408936,3.504750013351440,3.091399908065796,,5.891499996185303,4.851299762725830,2.616349935531616,4.032599925994873,
2.284,5.354750156402588,4.985400199890137,3.495949983596802,3.118200063705444,,5.889999866485596,4.851500034332275,2.601749897003174,4.020500183105469,
2.288,5.355450153350830,4.985300064086914,3.480849981307983,3.100899934768677,,5.838799953460693,4.847300052642822,2.576550006866455,4.015600204467773,
2.292,5.316549777984619,4.971000194549561,3.506150007247925,3.087800025939941,,5.826799869537354,4.829400062561035,2.585050106048584,4.016699790954590,
2.296,5.302149772644043,4.937300205230713,3.473350048065186,3.092099905014038,,5.811699867248535,4.788199901580811,2.609549999237061,4.003900051116943,
2.3,5.305950164794922,4.975599765777588,3.471050024032593,3.067699909210205,,5.769899845123291,4.797100067138672,2.577349901199341,3.961800098419189,
2.304,5.272550106048584,4.975100040435791,3.464349985122681,3.061800003051758,,5.740600109100342,4.768599987030029,2.565749883651733,3.987600088119507,
2.308,5.258450031280518,4.908599853515625,3.416049957275391,3.071000099182129,,5.724599838256836,4.752600193023682,2.587049961090088,3.986000061035156,
2.312,5.264949798583984,4.886400222778320,3.409450054168701,3.055500030517578,,5.689700126647949,4.718999862670898,2.558749914169312,3.911999940872192,
2.316,5.239649772644043,4.861999988555908,3.431050062179565,3.068000078201294,,5.659800052642822,4.724400043487549,2.549949884414673,3.915600061416626,
2.320100000023842,5.194950103759766,4.854300022125244,3.367249965667725,3.028100013732910,,5.641699790954590,4.717400074005127,2.555749893188477,3.887200117111206,
2.324100000023842,5.156650066375732,4.821800231933594,3.362250089645386,3.027400016784668,,5.614200115203857,4.660099983215332,2.522449970245361,3.854500055313110,
2.328100000023842,5.130849838256836,4.787499904632568,3.359050035476685,3.017299890518188,,5.600599765777588,4.632699966430664,2.504149913787842,3.860199928283691,
2.332100000023842,5.158649921417236,4.787000179290771,3.361649990081787,2.989700078964233,,5.574600219726563,4.613500118255615,2.481650114059448,3.834199905395508,
2.336100000023842,5.131149768829346,4.763000011444092,3.370850086212158,3.011800050735474,,5.544300079345703,4.612199783325195,2.500149965286255,3.842799901962280,
2.340100000023842,5.097849845886230,4.719099998474121,3.332449913024902,2.991499900817871,,5.516699790954590,4.586100101470947,2.485450029373169,3.828500032424927,
2.344100000023842,5.114649772644043,4.695000171661377,3.284549951553345,2.973799943923950,,5.500000000000000,4.578199863433838,2.477250099182129,3.818200111389160,
2.348100000023842,5.070250034332275,4.652299880981445,3.262949943542480,2.980499982833862,,5.471600055694580,4.565999984741211,2.446650028228760,3.801800012588501,
2.352100000023842,5.093850135803223,4.643799781799316,3.225749969482422,2.980099916458130,,5.426599979400635,4.538599967956543,2.456749916076660,3.785399913787842,
2.356100000023842,5.078649997711182,4.636099815368652,3.212450027465820,2.970499992370605,,5.428699970245361,4.494900226593018,2.427249908447266,3.786400079727173,
2.360100000023842,5.001850128173828,4.619699954986572,3.195050001144409,2.933900117874146,,5.414700031280518,4.463600158691406,2.432349920272827,3.777199983596802,
2.364100000023842,5.016250133514404,4.607100009918213,3.233249902725220,2.928600072860718,,5.378499984741211,4.429999828338623,2.411449909210205,3.752899885177612,
2.368100000023842,5.047850131988525,4.614200115203857,3.217250108718872,2.946500062942505,,5.367499828338623,4.455599784851074,2.407949924468994,3.759399890899658,
2.372100000023842,5.022150039672852,4.604000091552734,3.195050001144409,2.962500095367432,,5.356900215148926,4.440800189971924,2.409749984741211,3.720200061798096,
2.376100000023842,4.993850231170654,4.541399955749512,3.210350036621094,2.944700002670288,,5.304100036621094,4.396500110626221,2.360150098800659,3.700099945068359,
2.380100000023842,4.968349933624268,4.538799762725830,3.173150062561035,2.960099935531616,,5.298200130462646,4.367599964141846,2.374449968338013,3.691600084304810,
2.384100000023842,4.935949802398682,4.548399925231934,3.163549900054932,2.949800014495850,,5.264800071716309,4.361800193786621,2.390650033950806,3.683900117874146,
2.388100000023842,4.929749965667725,4.529699802398682,3.187150001525879,2.910500049591064,,5.233399868011475,4.389200210571289,2.362149953842163,3.632899999618530,
2.392100000023842,4.884250164031982,4.532400131225586,3.167550086975098,2.906699895858765,,5.191299915313721,4.352700233459473,2.353049993515015,3.640000104904175,
2.396100000023842,4.881350040435791,4.512400150299072,3.139950037002563,2.922600030899048,,5.175000190734863,4.318799972534180,2.336349964141846,3.642199993133545,
2.4,4.888450145721436,4.509799957275391,3.143049955368042,2.903199911117554,,5.164999961853027,4.334099769592285,2.326849937438965,3.635699987411499,
2.404,4.915450096130371,4.511000156402588,3.145149946212769,2.885900020599365,,5.143000125885010,4.287199974060059,2.321749925613403,3.617799997329712,
2.408,4.889349937438965,4.488699913024902,3.128750085830688,2.871299982070923,,5.120800018310547,4.303899765014648,2.315850019454956,3.580300092697144,
2.412,4.860549926757813,4.468699932098389,3.131249904632568,2.865900039672852,,5.126999855041504,4.241300106048584,2.329349994659424,3.579200029373169,
2.416,4.831749916076660,4.430399894714355,3.110049962997437,2.906300067901611,,5.064400196075439,4.232500076293945,2.305749893188477,3.569099903106689,
2.42,4.824450016021729,4.459300041198730,3.093650102615356,2.883500099182129,,5.063099861145020,4.208899974822998,2.336450099945068,3.576200008392334,
2.424,4.837850093841553,4.450799942016602,3.094350099563599,2.831899881362915,,5.044600009918213,4.218599796295166,2.325550079345703,3.574199914932251,
2.428,4.827250003814697,4.428899765014648,3.063149929046631,2.879400014877319,,5.034800052642822,4.172599792480469,2.319350004196167,3.568799972534180,
2.432,4.818449974060059,4.431399822235107,3.041650056838989,2.886300086975098,,5.024199962615967,4.130099773406982,2.306649923324585,3.559900045394897,
2.436,4.794250011444092,4.442200183868408,3.048749923706055,2.888799905776978,,4.987699985504150,4.125899791717529,2.287849903106689,3.540800094604492,
2.44,4.802649974822998,4.410600185394287,3.066450119018555,2.875400066375732,,4.967500209808350,4.110199928283691,2.259649991989136,3.519500017166138,
2.444,4.791250228881836,4.374700069427490,3.063750028610229,2.866300106048584,,4.941599845886230,4.134900093078613,2.268850088119507,3.520699977874756,
2.448,4.796150207519531,4.367300033569336,3.018249988555908,2.869899988174438,,4.917200088500977,4.109600067138672,2.280250072479248,3.539599895477295,
2.452,4.777649879455566,4.388299942016602,3.018650054931641,2.866699934005737,,4.930500030517578,4.099199771881104,2.277549982070923,3.529099941253662,
2.456,4.788549900054932,4.359600067138672,3.054450035095215,2.881900072097778,,4.910600185394287,4.044000148773193,2.269350051879883,3.505000114440918,
2.46,4.773749828338623,4.379700183868408,3.038350105285645,2.874000072479248,,4.908400058746338,4.052899837493896,2.240950107574463,3.492799997329712,
2.464,4.808549880981445,4.389299869537354,3.040450096130371,2.854899883270264,,4.925300121307373,4.063000202178955,2.238149881362915,3.473900079727173,
2.468,4.817249774932861,4.412199974060059,3.022449970245361,2.868099927902222,,4.920899868011475,4.067599773406982,2.225150108337402,3.511100053787231,
2.472,4.805449962615967,4.372300148010254,3.041949987411499,2.883100032806396,,4.897500038146973,4.066999912261963,2.226350069046021,3.478399991989136,
2.476,4.801050186157227,4.346399784088135,3.071850061416626,2.882699966430664,,4.899000167846680,4.065800189971924,2.244349956512451,3.473599910736084,
2.480100000023842,4.815149784088135,4.392099857330322,3.042550086975098,2.868200063705444,,4.899000167846680,4.050199985504150,2.236749887466431,3.445699930191040,
2.484100000023842,4.810550212860107,4.406599998474121,3.035550117492676,2.867100000381470,,4.882599830627441,4.062699794769287,2.251950025558472,3.464900016784668,
2.488100000023842,4.830249786376953,4.385700225830078,3.027050018310547,2.879199981689453,,4.875000000000000,4.063499927520752,2.238749980926514,3.479099988937378,
2.492100000023842,4.813449859619141,4.399400234222412,3.037450075149536,2.929800033569336,,4.836599826812744,4.048600196838379,2.232749938964844,3.385699987411499,
2.496100000023842,4.818049907684326,4.384799957275391,3.038749933242798,2.912300109863281,,4.814099788665771,4.039199829101563,2.231250047683716,3.375999927520752,
2.500100000023842,4.827750205993652,4.383200168609619,3.042550086975098,2.911200046539307,,4.773399829864502,4.017199993133545,2.228250026702881,3.378599882125854,
2.504100000023842,4.831349849700928,4.368299961090088,3.065049886703491,2.907999992370605,,4.766300201416016,3.957700014114380,2.218050003051758,3.433300018310547,
2.508100000023842,4.787049770355225,4.371200084686279,3.049849987030029,2.911499977111816,,4.739399909973145,3.976300001144409,2.210850000381470,3.435499906539917,
2.512100000023842,4.779449939727783,4.335299968719482,3.025150060653687,2.895400047302246,,4.733200073242188,3.993900060653687,2.232450008392334,3.413800001144409,
2.516100000023842,4.798850059509277,4.359799861907959,3.011349916458130,2.877000093460083,,4.767600059509277,3.948499917984009,2.236649990081787,3.396899938583374,
2.520100000023842,4.778550148010254,4.321800231933594,3.032749891281128,2.909699916839600,,4.728700160980225,3.928100109100342,2.204250097274780,3.419100046157837,
2.524100000023842,4.745649814605713,4.303999900817871,3.022650003433228,2.902400016784668,,4.723100185394287,3.920900106430054,2.209249973297119,3.411299943923950,
2.528100000023842,4.721350193023682,4.290999889373779,3.008749961853027,2.882400035858154,,4.683700084686279,3.930599927902222,2.232049942016602,3.373600006103516,
2.532100000023842,4.735449790954590,4.269299983978271,3.005749940872192,2.867700099945068,,4.643400192260742,3.892199993133545,2.206949949264526,3.378299951553345,
2.536100000023842,4.733650207519531,4.285799980163574,3.004750013351440,2.878099918365479,,4.618999958038330,3.870699882507324,2.212549924850464,3.382200002670288,
2.540100000023842,4.742350101470947,4.299200057983398,3.003750085830688,2.875900030136108,,4.631899833679199,3.869699954986572,2.232450008392334,3.393100023269653,
2.544100000023842,4.737050056457520,4.308400154113770,2.983150005340576,2.869299888610840,,4.600800037384033,3.838700056076050,2.188149929046631,3.373600006103516,
2.548100000023842,4.732749938964844,4.254099845886230,2.965450048446655,2.839299917221069,,4.582600116729736,3.809700012207031,2.169650077819824,3.382800102233887,
2.552100000023842,4.713250160217285,4.229700088500977,2.944250106811523,2.838500022888184,,4.569200038909912,3.808900117874146,2.154550075531006,3.375799894332886,
2.556100000023842,4.699049949645996,4.241499900817871,2.952950000762939,2.840699911117554,,4.507800102233887,3.769500017166138,2.170350074768066,3.314599990844727,
2.56,4.673850059509277,4.255599975585938,2.948349952697754,2.869299888610840,,4.487699985504150,3.765599966049194,2.176549911499023,3.321799993515015,
2.564,4.681350231170654,4.247499942779541,2.957750082015991,2.856400012969971,,4.487100124359131,3.760200023651123,2.188149929046631,3.312500000000000,
2.568,4.682449817657471,4.234799861907959,2.963749885559082,2.845799922943115,,4.418099880218506,3.731100082397461,2.186749935150146,3.284399986267090,
2.572,4.630050182342529,4.207200050354004,2.976449966430664,2.822599887847900,,4.391399860382080,3.737499952316284,2.203350067138672,3.291500091552734,
2.576,4.648049831390381,4.192100048065186,2.940649986267090,2.806499958038330,,4.390299797058105,3.730900049209595,2.156749963760376,3.248500108718872,
2.58,4.660850048065186,4.216800212860107,2.910949945449829,2.837500095367432,,4.371500015258789,3.719099998474121,2.116849899291992,3.215500116348267,
2.584,4.622950077056885,4.189499855041504,2.949150085449219,2.826900005340576,,4.341499805450439,3.720999956130981,2.161050081253052,3.207999944686890,
2.588,4.578750133514404,4.121500015258789,2.936350107192993,2.852699995040894,,4.367899894714355,3.709700107574463,2.170650005340576,3.212899923324585,
2.592,4.552149772644043,4.127600193023682,2.897049903869629,2.826800107955933,,4.352499961853027,3.699700117111206,2.171250104904175,3.182199954986572,
2.596,4.535850048065186,4.146399974822998,2.877749919891357,2.802500009536743,,4.332300186157227,3.684099912643433,2.185250043869019,3.173500061035156,
2.6,4.504350185394287,4.110599994659424,2.838850021362305,2.772900104522705,,4.330200195312500,3.699899911880493,2.167749881744385,3.192800045013428,
2.604,4.484449863433838,4.066400051116943,2.830549955368042,2.763000011444092,,4.304500102996826,3.688699960708618,2.157649993896484,3.146899938583374,
2.608,4.453350067138672,4.025899887084961,2.827549934387207,2.740799903869629,,4.237299919128418,3.665600061416626,2.138050079345703,3.103300094604492,
2.612,4.427849769592285,3.997900009155273,2.814349889755249,2.768599987030029,,4.225399971008301,3.641599893569946,2.106250047683716,3.094899892807007,
2.616,4.431250095367432,3.997800111770630,2.758949995040894,2.747800111770630,,4.209799766540527,3.641700029373169,2.133850097656250,3.092700004577637,
2.62,4.421850204467773,3.978300094604492,2.762449979782104,2.741300106048584,,4.166699886322021,3.628700017929077,2.088150024414063,3.065399885177612,
2.624,4.422150135040283,3.984699964523315,2.751749992370605,2.752399921417236,,4.147699832916260,3.614099979400635,2.080749988555908,3.052099943161011,
2.628,4.466149806976318,3.981600046157837,2.733750104904175,2.750699996948242,,4.106599807739258,3.565399885177612,2.052550077438354,3.033799886703491,
2.632,4.472750186920166,3.997499942779541,2.758049964904785,2.759099960327148,,4.072000026702881,3.544500112533569,2.058150053024292,3.004499912261963,
2.636,4.463550090789795,4.013400077819824,2.781150102615356,2.772599935531616,,4.058400154113770,3.563499927520752,2.093849897384644,2.998100042343140,
2.6401000000238417,4.432350158691406,3.952600002288818,2.762850046157837,2.730400085449219,,4.016799926757813,3.541599988937378,2.077950000762939,2.996000051498413,
2.6441000000238417,4.404449939727783,3.936700105667114,2.749749898910522,2.718300104141235,,4.010799884796143,3.519500017166138,2.050149917602539,2.972199916839600,
2.6481000000238417,4.368150234222412,3.937500000000000,2.724550008773804,2.739799976348877,,4.001100063323975,3.509799957275391,2.074949979782104,2.948400020599365,
2.6521000000238417,4.340149879455566,3.929399967193604,2.762749910354614,2.709100008010864,,3.992500066757202,3.513799905776978,2.049249887466431,2.926599979400635,
2.6561000000238417,4.331349849700928,3.923899888992310,2.758650064468384,2.711400032043457,,3.950900077819824,3.519700050354004,2.035650014877319,2.900799989700317,
2.6601000000238417,4.340350151062012,3.933799982070923,2.742949962615967,2.680399894714355,,3.921000003814697,3.484400033950806,2.061049938201904,2.917599916458130,
2.6641000000238417,4.323450088500977,3.923300027847290,2.710449934005737,2.690500020980835,,3.860399961471558,3.455399990081787,2.071350097656250,2.910500049591064,
2.6681000000238417,4.300950050354004,3.901999950408936,2.711050033569336,2.676399946212769,,3.820800065994263,3.436500072479248,2.093549966812134,2.897300004959106,
2.6721000000238417,4.251450061798096,3.861299991607666,2.723249912261963,2.651200056076050,,3.838700056076050,3.407299995422363,2.020849943161011,2.868799924850464,
2.6761000000238417,4.253250122070313,3.829099893569946,2.709450006484985,2.628200054168701,,3.815399885177612,3.421000003814697,2.040349960327148,2.879400014877319,
2.68,4.224949836730957,3.861500024795532,2.693949937820435,2.639899969100952,,3.790800094604492,3.408299922943115,2.032249927520752,2.858900070190430,
2.684,4.170450210571289,3.864500045776367,2.693949937820435,2.619800090789795,,3.759700059890747,3.362400054931641,2.016350030899048,2.826999902725220,
2.688,4.147150039672852,3.842999935150146,2.687150001525879,2.620599985122681,,3.739300012588501,3.343600034713745,2.031749963760376,2.833899974822998,
2.692,4.133250236511230,3.775799989700317,2.704349994659424,2.577500104904175,,3.748300075531006,3.317899942398071,2.035650014877319,2.835500001907349,
2.696,4.110050201416016,3.743400096893311,2.651350021362305,2.583600044250488,,3.730499982833862,3.346999883651733,2.043450117111206,2.801500082015991,
2.7,4.103750228881836,3.738699913024902,2.611350059509277,2.553299903869629,,3.700500011444092,3.329600095748901,2.022550106048584,2.776299953460693,
2.704,4.052949905395508,3.693799972534180,2.604749917984009,2.598200082778931,,3.695899963378906,3.303299903869629,2.009850025177002,2.777699947357178,
2.708,4.018549919128418,3.651999950408936,2.603450059890747,2.585400104522705,,3.669199943542480,3.304899930953979,1.993549942970276,2.765599966049194,
2.712,4.011650085449219,3.644200086593628,2.590749979019165,2.554500102996826,,3.602999925613403,3.280800104141235,2.009350061416626,2.743200063705444,
2.716,3.982150077819824,3.621299982070923,2.563050031661987,2.535799980163574,,3.545099973678589,3.247800111770630,2.013849973678589,2.714999914169312,
2.72,3.933049917221069,3.617799997329712,2.530149936676025,2.493299961090088,,3.538199901580811,3.211999893188477,1.999950051307678,2.690799951553345,
2.724,3.940850019454956,3.596999883651733,2.533550024032593,2.494600057601929,,3.513200044631958,3.188699960708618,1.970549941062927,2.724999904632568,
2.728,3.951050043106079,3.570300102233887,2.531650066375732,2.491899967193604,,3.490799903869629,3.185400009155273,1.974550008773804,2.709300041198730,
2.732,3.915050029754639,3.546999931335449,2.487550020217896,2.490000009536743,,3.486500024795532,3.204499959945679,1.990049958229065,2.678100109100342,
2.736,3.918950080871582,3.531500101089478,2.508949995040894,2.462599992752075,,3.481499910354614,3.175400018692017,1.930250048637390,2.683500051498413,
2.74,3.923549890518188,3.539599895477295,2.508749961853027,2.467400074005127,,3.468499898910522,3.171000003814697,1.955150008201599,2.662499904632568,
2.744,3.874850034713745,3.522000074386597,2.508949995040894,2.443200111389160,,3.438999891281128,3.174400091171265,1.951850056648254,2.643399953842163,
2.748,3.859450101852417,3.531800031661987,2.521650075912476,2.454299926757813,,3.398999929428101,3.171400070190430,1.957450032234192,2.606400012969971,
2.752,3.849450111389160,3.533900022506714,2.528049945831299,2.446799993515015,,3.403000116348267,3.148900032043457,1.958250045776367,2.589400053024292,
2.756,3.826149940490723,3.502099990844727,2.448750019073486,2.453900098800659,,3.384200096130371,3.127899885177612,1.963449954986572,2.580399990081787,
2.760100000023842,3.774149894714355,3.472500085830688,2.455650091171265,2.419500112533569,,3.391999959945679,3.166300058364868,1.934450030326843,2.594399929046631,
2.764100000023842,3.776449918746948,3.458699941635132,2.485949993133545,2.421799898147583,,3.372699975967407,3.135600090026855,1.952350020408630,2.568799972534180,
2.768100000023842,3.807650089263916,3.440999984741211,2.489449977874756,2.395999908447266,,3.360800027847290,3.143300056457520,1.972350001335144,2.585900068283081,
2.772100000023842,3.766350030899048,3.460900068283081,2.462349891662598,2.408200025558472,,3.350100040435791,3.151900053024292,1.967849969863892,2.558900117874146,
2.776100000023842,3.753750085830688,3.448800086975098,2.452950000762939,2.386699914932251,,3.367199897766113,3.170500040054321,1.985749959945679,2.524499893188477,
2.780100000023842,3.745049953460693,3.445300102233887,2.428849935531616,2.372100114822388,,3.345200061798096,3.160599946975708,1.975149989128113,2.513499975204468,
2.784100000023842,3.725650072097778,3.390799999237061,2.418050050735474,2.354700088500977,,3.338000059127808,3.137500047683716,1.944949984550476,2.507200002670288,
2.788100000023842,3.692450046539307,3.393699884414673,2.372349977493286,2.383899927139282,,3.260699987411499,3.121400117874146,1.935250043869019,2.490099906921387,
2.792100000023842,3.644550085067749,3.344599962234497,2.360049962997437,2.352600097656250,,3.269000053405762,3.131799936294556,1.946550011634827,2.452600002288818,
2.796100000023842,3.603650093078613,3.314899921417236,2.342750072479248,2.327800035476685,,3.257200002670288,3.141999959945679,1.958150029182434,2.446599960327148,
2.800100000023842,3.548449993133545,3.232399940490723,2.316950082778931,2.293800115585327,,3.222199916839600,3.193700075149536,1.951650023460388,2.413500070571899,
2.804100000023842,3.511250019073486,3.218300104141235,2.289949893951416,2.281699895858765,,3.240600109100342,3.221499919891357,1.979349970817566,2.440900087356567,
2.808100000023842,3.507250070571899,3.207299947738647,2.271250009536743,2.294199943542480,,3.228699922561646,3.209500074386597,2.013350009918213,2.444499969482422,
2.812100000023842,3.467050075531006,3.197400093078613,2.293450117111206,2.248899936676025,,3.209300041198730,3.201299905776978,1.986850023269653,2.428999900817871,
2.816100000023842,3.440550088882446,3.163899898529053,2.273250102996826,2.265599966049194,,3.220400094985962,3.201699972152710,2.022949934005737,2.409600019454956,
2.820100000023842,3.415649890899658,3.153800010681152,2.232949972152710,2.257299900054932,,3.212100028991699,3.213500022888184,2.007649898529053,2.406599998474121,
2.824100000023842,3.345849990844727,3.133500099182129,2.283349990844727,2.225199937820435,,3.203500032424927,3.187599897384644,1.951149940490723,2.396300077438354,
2.828100000023842,3.355750083923340,3.104799985885620,2.271250009536743,2.229300022125244,,3.180099964141846,3.214299917221069,1.985249996185303,2.387099981307983,
2.832100000023842,3.353049993515015,3.109800100326538,2.255150079727173,2.233700037002563,,3.226799964904785,3.230299949645996,2.010750055313110,2.431999921798706,
2.836100000023842,3.341650009155273,3.098500013351440,2.264849901199341,2.171200037002563,,3.252399921417236,3.257699966430664,2.031349897384644,2.399499893188477,
2.84,3.305249929428101,3.112799882888794,2.246750116348267,2.141200065612793,,3.245899915695190,3.300600051879883,2.031549930572510,2.432800054550171,
2.844,3.302050113677979,3.091799974441528,2.245850086212158,2.126699924468994,,3.267100095748901,3.281699895858765,2.006350040435791,2.426399946212769,
2.848,3.288350105285645,3.101599931716919,2.231950044631958,2.132499933242798,,3.279799938201904,3.266499996185303,2.021349906921387,2.427999973297119,
2.852,3.192549943923950,3.049000024795532,2.249650001525879,2.117500066757202,,3.252500057220459,3.319799900054932,2.078550100326538,2.423000097274780,
2.856,3.232749938964844,3.104399919509888,2.234250068664551,2.118999958038330,,3.269399881362915,3.327399969100952,2.048449993133545,2.410200119018555,
2.86,3.271549940109253,3.121500015258789,2.254450082778931,2.138799905776978,,3.293600082397461,3.347199916839600,2.039350032806396,2.432600021362305,
2.864,3.283349990844727,3.110100030899048,2.287050008773804,2.167200088500977,,3.310300111770630,3.399199962615967,2.115350008010864,2.439500093460083,
2.868,3.300349950790405,3.097100019454956,2.307549953460693,2.159199953079224,,3.278599977493286,3.375699996948242,2.104449987411499,2.431400060653687,
2.872,3.294850111007690,3.110399961471558,2.281150102615356,2.162100076675415,,3.281599998474121,3.341900110244751,2.103950023651123,2.400599956512451,
2.876,3.310549974441528,3.147900104522705,2.289949893951416,2.189399957656860,,3.268300056457520,3.340500116348267,2.109750032424927,2.413100004196167,
2.88,3.306550025939941,3.083100080490112,2.266350030899048,2.145800113677979,,3.266799926757813,3.329900026321411,2.107450008392334,2.412800073623657,
2.884,3.295850038528442,3.070199966430664,2.226249933242798,2.118099927902222,,3.200900077819824,3.298700094223022,2.102750062942505,2.385799884796143,
2.888,3.282249927520752,3.081500053405762,2.230750083923340,2.134000062942505,,3.138600111007690,3.280900001525879,2.117549896240234,2.360599994659424,
2.892,3.281749963760376,3.027800083160400,2.244349956512451,2.191600084304810,,3.105000019073486,3.186500072479248,2.080049991607666,2.350399971008301,
2.896,3.260250091552734,3.033799886703491,2.205250024795532,2.194099903106689,,3.099600076675415,3.160200119018555,2.093650102615356,2.340500116348267,
2.9,3.244050025939941,3.018599987030029,2.187849998474121,2.139199972152710,,3.056299924850464,3.113600015640259,2.096549987792969,2.322299957275391,
2.904,3.239049911499023,3.004400014877319,2.196150064468384,2.143599987030029,,2.997299909591675,3.102900028228760,2.062550067901611,2.346600055694580,
2.908,3.272249937057495,2.983099937438965,2.212749958038330,2.162899971008301,,2.970900058746338,3.073999881744385,2.041650056838989,2.346600055694580,
2.912,3.299949884414673,2.995199918746948,2.206249952316284,2.219000101089478,,2.955800056457520,3.065599918365479,2.049649953842163,2.301800012588501,
2.916,3.383249998092651,3.074300050735474,2.242650032043457,2.254300117492676,,2.947900056838989,3.078599929809570,2.036750078201294,2.308700084686279,
2.920100000023842,3.358449935913086,3.062999963760376,2.244750022888184,2.256999969482422,,2.944700002670288,3.047300100326538,2.030349969863892,2.313699960708618,
